DATAFLOW,LAST UPDATE,freq,indic_il,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AL,2017,36.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AL,2018,35.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AL,2019,34.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AL,2020,33.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,1995,27,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,1996,26,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,1997,25,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,1998,24,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,1999,26,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2000,24,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2001,24,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2003,27.4,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2004,25.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2005,26.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2006,25.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2007,26.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2008,27.7,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2009,27.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2010,28.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2011,27.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2012,27.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2013,27.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2014,27.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2015,27.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2016,27.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2017,27.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2018,26.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2019,27.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2020,27.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,AT,2021,26.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,1995,29,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,1996,28,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,1997,27,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,1998,27,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,1999,29,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2000,30,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2001,28,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2003,28.3,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2004,26.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2005,28.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2006,27.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2007,26.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2008,27.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2009,26.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2010,26.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2011,26.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2012,26.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2013,25.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2014,25.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2015,26.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2016,26.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2017,26.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2018,25.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2019,25.1,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2020,25.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BE,2021,23.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2000,25,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2001,26,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2002,26,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2006,31.2,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2007,35.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2008,35.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2009,33.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2010,33.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2011,35.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2012,33.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2013,35.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2014,35.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2015,37.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2016,37.7,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2017,40.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2018,39.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2019,40.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2020,40.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,BG,2021,39.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2007,30.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2008,31.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2009,30.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2010,29.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2011,29.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2012,28.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2013,28.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2014,29.5,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2015,29.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2016,29.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2017,30.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2018,29.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2019,30.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CH,2020,31.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,1997,29,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2005,28.7,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2006,28.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2007,29.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2008,29.0,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2009,29.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2010,30.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2011,29.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2012,31.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2013,32.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2014,34.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2015,33.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2016,32.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2017,30.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2018,29.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2019,31.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CY,2020,29.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2001,25,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2005,26.0,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2006,25.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2007,25.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2008,24.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2009,25.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2010,24.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2011,25.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2012,24.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2013,24.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2014,25.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2015,25.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2016,25.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2017,24.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2018,24.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2019,24.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,CZ,2020,24.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,1995,29,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,1996,27,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,1997,25,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,1998,25,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,1999,25,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2000,25,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2001,25,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2005,26.1,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2006,26.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2007,30.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2008,30.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2009,29.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2010,29.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2011,29.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2012,28.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2013,29.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2014,30.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2015,30.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2016,29.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2017,29.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2018,31.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2019,29.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DE,2020,30.5,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,1995,20,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,1997,20,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,1999,21,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2001,22,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2003,24.8,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2004,23.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2005,23.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2006,23.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2007,25.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2008,25.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2009,26.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2010,26.9,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2011,26.6,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2012,26.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2013,26.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2014,27.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2015,27.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2016,27.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2017,27.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2018,27.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2019,27.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2020,27.3,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,DK,2021,27.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA,2008,30.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA,2009,30.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA,2010,30.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA,2011,30.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA,2012,30.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA,2013,30.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA,2014,30.9,e
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA,2015,30.7,e
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA,2016,30.7,e
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA,2017,30.4,e
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA,2018,30.6,e
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA,2019,30.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA,2020,30.3,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2004,30.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2005,29.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2006,29.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2007,30.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2008,30.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2009,30.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2010,30.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2011,30.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2012,30.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2013,30.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2014,30.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2015,30.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2016,30.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2017,30.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2018,30.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2019,30.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA18,2020,30.2,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2005,29.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2006,29.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2007,30.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2008,30.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2009,30.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2010,30.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2011,30.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2012,30.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2013,30.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2014,31.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2015,30.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2016,30.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2017,30.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2018,30.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2019,30.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EA19,2020,30.3,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2000,36,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2001,35,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2002,35,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2004,37.4,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2005,34.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2006,33.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2007,33.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2008,30.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2009,31.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2010,31.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2011,31.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2012,32.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2013,32.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2014,35.6,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2015,34.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2016,32.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2017,31.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2018,30.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2019,30.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2020,30.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EE,2021,30.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,1995,35,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,1996,34,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,1997,35,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,1998,35,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,1999,34,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2000,33,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2001,33,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2003,34.7,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2004,33.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2005,33.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2006,34.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2007,34.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2008,33.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2009,33.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2010,32.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2011,33.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2012,34.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2013,34.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2014,34.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2015,34.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2016,34.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2017,33.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2018,32.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2019,31.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EL,2020,31.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,ES,1995,34,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,ES,1996,34,
